1980.042,338.45
1980.125,339.15
1980.208,339.47
1980.292,339.87
1980.375,340.3
1980.458,339.87
1980.542,338.34
1980.625,337.13
1980.708,336.95
1980.792,337.72
1980.875,338.83
1980.958,339.54
1981.042,340.09
1981.125,340.65
1981.208,341.28
1981.292,341.57
1981.375,341.29
1981.458,340.49
1981.542,339.1
1981.625,337.96
1981.708,337.86
1981.792,338.96
1981.875,340.06
1981.958,340.64
1982.042,341.27
1982.125,341.86
1982.208,342.14
1982.292,342.42
1982.375,342.27
1982.458,341.39
1982.542,339.66
1982.625,338.03
1982.708,338.08
1982.792,339.53
1982.875,340.85
1982.958,341.68
1983.042,342.28
1983.125,342.65
1983.208,342.95
1983.292,343.42
1983.375,343.74
1983.458,343.41
1983.542,342.05
1983.625,340.53
1983.708,340.45
1983.792,341.66
1983.875,342.73
1983.958,343.39
1984.042,344.23
1984.125,344.74
1984.208,344.87
1984.292,345.1
1984.375,345.24
1984.458,344.48
1984.542,343.11
1984.625,342.13
1984.708,342.05
1984.792,342.91
1984.875,344.08
1984.958,344.93
1985.042,345.28
1985.125,345.72
1985.208,346.56
1985.292,346.86
1985.375,346.7
1985.458,346.19
1985.542,344.87
1985.625,343.37
1985.708,343.31
1985.792,344.57
1985.875,345.7
1985.958,346.45
1986.042,347
1986.125,347.23
1986.208,347.61
1986.292,348.13
1986.375,348.23
1986.458,347.67
1986.542,346.21
1986.625,344.83
1986.708,344.76
1986.792,345.94
1986.875,347.2
1986.958,347.66
1987.042,347.92
1987.125,348.47
1987.208,349.2
1987.292,349.89
1987.375,350.17
1987.458,349.4
1987.542,347.84
1987.625,346.6
1987.708,346.64
1987.792,347.91
1987.875,349.2
1987.958,350.15
1988.042,350.87
1988.125,351.44
1988.208,351.83
1988.292,352.28
1988.375,352.44
1988.458,351.75
1988.542,350.26
1988.625,349.08
1988.708,349.26
1988.792,350.44
1988.875,351.63
1988.958,352.49
1989.042,353.04
1989.125,353.51
1989.208,354.06
1989.292,354.44
1989.375,354.25
1989.458,353.31
1989.542,351.57
1989.625,350.18
1989.708,350.52
1989.792,351.81
1989.875,352.99
1989.958,353.85
1990.042,354.38
1990.125,354.79
1990.208,355.12
1990.292,355.42
1990.375,355.32
1990.458,354.23
1990.542,352.63
1990.625,351.54
1990.708,351.73
1990.792,353.11
1990.875,354.36
1990.958,355.09
1991.042,355.65
1991.125,356.08
1991.208,356.59
1991.292,357.11
1991.375,357
1991.458,356.07
1991.542,354.43
1991.625,352.93
1991.708,352.81
1991.792,353.92
1991.875,355.06
1991.958,355.85
1992.042,356.43
1992.125,356.78
1992.208,357.16
1992.292,357.66
1992.375,357.74
1992.458,356.77
1992.542,355.07
1992.625,353.57
1992.708,353.5
1992.792,354.71
1992.875,355.88
1992.958,356.64
1993.042,357.09
1993.125,357.43
1993.208,357.83
1993.292,358.29
1993.375,358.24
1993.458,357.23
1993.542,355.62
1993.625,354.34
1993.708,354.36
1993.792,355.58
1993.875,356.83
1993.958,357.73
1994.042,358.35
1994.125,358.89
1994.208,359.23
1994.292,359.58
1994.375,359.62
1994.458,358.69
1994.542,357.14
1994.625,355.93
1994.708,355.89
1994.792,357.14
1994.875,358.57
1994.958,359.44
1995.042,360.03
1995.125,360.5
1995.208,360.95
1995.292,361.41
1995.375,361.33
1995.458,360.47
1995.542,358.86
1995.625,357.6
1995.708,357.92
1995.792,359.29
1995.875,360.63
1995.958,361.51
1996.042,362
1996.125,362.36
1996.208,362.68
1996.292,363
1996.375,363.15
1996.458,362.74
1996.542,361.43
1996.625,359.92
1996.708,359.56
1996.792,360.53
1996.875,361.64
1996.958,362.5
1997.042,363.13
1997.125,363.5
1997.208,363.88
1997.292,364.35
1997.375,364.36
1997.458,363.45
1997.542,361.79
1997.625,360.27
1997.708,360.27
1997.792,361.79
1997.875,363.46
1997.958,364.54
1998.042,365.04
1998.125,365.31
1998.208,365.78
1998.292,366.43
1998.375,366.7
1998.458,366.11
1998.542,364.68
1998.625,363.64
1998.708,363.88
